id,design_en,annotations
9,Amphora with ribbed surface and crooked handles containing two ears of corn and poppy.,"[(0, 7, 'OBJECT'), (63, 75, 'PLANT'), (80, 85, 'PLANT')]"
15488,"Faustina I, seated in car drawn left by two elephants with drivers","[(0, 10, 'PERSON'), (44, 53, 'ANIMAL')]"
21902,"Sol, radiate, draped, chlamys draped over left shoulder, standing left, raising right hand and holding head of Serapis in left hand","[(0, 3, 'PERSON'), (5, 12, 'OBJECT'), (22, 29, 'OBJECT'), (103, 107, 'OBJECT'), (111, 118, 'PERSON')]"
18689,"Lucius Verus, in military dress, seated left on curule chair, set on low platform; behind him on platform, two soldiers; before him on platform, officer standing right, holding rod; on ground before platform, King Sohaemus, raising right hand to his head","[(0, 12, 'PERSON'), (55, 60, 'OBJECT'), (73, 81, 'OBJECT'), (97, 105, 'OBJECT'), (111, 119, 'PERSON'), (135, 143, 'OBJECT'), (199, 207, 'OBJECT'), (214, 222, 'PERSON'), (250, 254, 'OBJECT')]"
15386,"Emperor, head left, standing facing, in military dress, holding labarum and globe. Behind, Victory holding wreath and palm, crowning him; before him, seated captive","[(0, 7, 'PERSON'), (9, 13, 'OBJECT'), (76, 81, 'OBJECT'), (91, 98, 'PERSON'), (107, 113, 'OBJECT'), (118, 122, 'PLANT')]"
11248,"Bust of Constantine I, laureate, draped, right","[(0, 4, 'OBJECT'), (8, 21, 'PERSON')]"
12320,"Bust of Lucius Verus, bare-headed, cuirassed, right","[(0, 4, 'OBJECT'), (8, 20, 'PERSON')]"
21165,"Saeculum Frugiferum, radiate, naked to waist, standing left, holding caduceus and corn-ears in right hand and trident in left hand","[(0, 19, 'PERSON'), (21, 28, 'OBJECT'), (69, 77, 'OBJECT'), (82, 86, 'PLANT'), (87, 91, 'PLANT'), (110, 117, 'OBJECT')]"
11842,"Bust of Galerius, laureate, draped, cuirassed, right, seen from behind","[(0, 4, 'OBJECT'), (8, 16, 'PERSON')]"
3723,"Head of Zeus, right, wearing taenia; in front, sceptre.","[(0, 4, 'OBJECT'), (8, 12, 'PERSON'), (29, 35, 'OBJECT'), (47, 54, 'OBJECT')]"
17690,"Indulgentia, draped, seated left, holding patera in extended right hand and sceptre in left hand","[(0, 11, 'PERSON'), (42, 48, 'OBJECT'), (76, 83, 'OBJECT')]"
11017,"Bust of Carausius, radiate, draped, right, or bust of Carausius, radiate, draped, cuirassed, right, or bust of Carausius, radiate, cuirassed, left","[(0, 4, 'OBJECT'), (8, 17, 'PERSON'), (19, 26, 'OBJECT'), (46, 50, 'OBJECT'), (54, 63, 'PERSON'), (65, 72, 'OBJECT'), (103, 107, 'OBJECT'), (111, 120, 'PERSON'), (122, 129, 'OBJECT')]"
2515,"Apollo? standing facing, head left, holding patera in outstretched right hand and resting his left arm on column.","[(0, 6, 'PERSON'), (25, 29, 'OBJECT'), (44, 50, 'OBJECT'), (106, 112, 'OBJECT')]"
7247,Emperor (Septimius Severus) riding left on horseback and hunting a lion.,"[(0, 7, 'PERSON'), (9, 26, 'PERSON'), (43, 52, 'ANIMAL'), (67, 71, 'ANIMAL')]"
7311,"Orpheus seated right on rock, wearing Phrygian cap, playing lyre, sourrounded by various animals.","[(0, 7, 'PERSON'), (24, 28, 'OBJECT'), (47, 50, 'OBJECT'), (60, 64, 'OBJECT')]"
13878,"Ceres, draped, seated left, holding two corn-ears in right hand and torch in left","[(0, 5, 'PERSON'), (40, 44, 'PLANT'), (45, 49, 'PLANT'), (68, 73, 'OBJECT')]"
4771,"Nude Dioscuri facing each other, each holding torch and resting on spear. Border of dots.","[(5, 13, 'PERSON'), (46, 51, 'OBJECT'), (67, 72, 'OBJECT')]"
18803,"Marcian, nimbate, draped, cuirassed, standing front, head left, holding spear in right hand and resting left hand on shield; star in left field","[(0, 7, 'PERSON'), (53, 57, 'OBJECT'), (72, 77, 'OBJECT'), (117, 123, 'OBJECT'), (125, 129, 'OBJECT')]"
10519,"Aquila between two standard; one decorated with a banner, the other a hand","[(0, 6, 'OBJECT'), (19, 27, 'OBJECT'), (50, 56, 'OBJECT')]"
18789,"Marcian monogram 2 within wreath, + above","[(0, 7, 'PERSON'), (26, 32, 'OBJECT')]"
4678,"Archer kneeling right, wearing phrygian clothes, holding arch in left hand.","[(0, 6, 'PERSON'), (40, 47, 'OBJECT'), (57, 61, 'OBJECT')]"
13742,"Carausius, draped, cuirassed, riding left, raising right hand and holding spear or sceptre in left hand; beneath horse, two captives","[(0, 9, 'PERSON'), (74, 79, 'OBJECT'), (83, 90, 'OBJECT'), (113, 118, 'ANIMAL')]"
7665,"Half-nude Aphrodite standing right, seen from behind, holding apple in right hand, resting left arm on column.","[(10, 19, 'PERSON'), (62, 67, 'PLANT'), (103, 109, 'OBJECT')]"
22895,"Two soldiers, draped, cuirassed, holding spears and shields, and three women","[(4, 12, 'PERSON'), (41, 47, 'OBJECT'), (52, 59, 'OBJECT'), (71, 76, 'PERSON')]"
21230,"Salus, draped, seated left on throne feeding out of patera in right hand snake coiled round altar and holding transverse sceptre in left","[(30, 36, 'OBJECT'), (52, 58, 'OBJECT'), (73, 78, 'ANIMAL'), (92, 97, 'OBJECT'), (121, 128, 'OBJECT')]"
21438,"Securitas seated left, resting head on arm; altar and torch, left","[(31, 35, 'OBJECT'), (44, 49, 'OBJECT'), (54, 59, 'OBJECT')]"
18682,"Lucius Verus and Marcus Aurelius, togate, seated left on high platform; below them, man standing right holding rod and palm","[(0, 12, 'PERSON'), (17, 32, 'PERSON'), (62, 70, 'OBJECT'), (84, 87, 'PERSON'), (119, 123, 'PLANT')]"
21788,"Simpulum and lituus, above, tripod and patera, below","[(0, 8, 'OBJECT'), (13, 19, 'OBJECT'), (28, 34, 'OBJECT'), (39, 45, 'OBJECT')]"
20086,"Pietas standing left; flanking her, miniature figures of the imperial couple","[(0, 6, 'PERSON'), (46, 53, 'PERSON')]"
12858,"Bust of Probus, laureate, cuirassed, left, holding spear in right hand","[(0, 4, 'OBJECT'), (8, 14, 'PERSON'), (51, 56, 'OBJECT')]"
7228,"Tree; to left, quiver with arrows; to right, bow.","[(0, 4, 'PLANT'), (15, 21, 'OBJECT'), (27, 33, 'OBJECT'), (45, 48, 'OBJECT')]"
22725,"Two Victories, winged, draped, affixing shield inscribed S C onto palm-tree","[(40, 46, 'OBJECT'), (66, 70, 'PLANT'), (71, 75, 'PLANT')]"
23036,VOT/X/MVLT/XX within wreath,"[(21, 27, 'OBJECT')]"
23149,"Valerian, in military attire, standing left, holding ensign in right hand and sceptre in left hand","[(0, 8, 'PERSON'), (13, 28, 'OBJECT'), (53, 59, 'OBJECT'), (78, 85, 'OBJECT')]"
7741,"Head of Zeus, right.","[(0, 4, 'OBJECT'), (8, 12, 'PERSON')]"
13574,"Camp gate with two turrets, without doors, with six stone layers; star above","[(5, 9, 'OBJECT'), (36, 41, 'OBJECT'), (52, 57, 'OBJECT'), (66, 70, 'OBJECT')]"
7305,Ears of corn between poppies.,"[(0, 12, 'PLANT'), (21, 28, 'PLANT')]"
19952,"Pax, draped, standing left, holding wreath in right hand and sceptre in left hand; at foot, altar","[(0, 3, 'PERSON'), (36, 42, 'OBJECT'), (61, 68, 'OBJECT'), (92, 97, 'OBJECT')]"
4900,"Cult statue of a goddess, facing, wearing kalathos, holding sceptre in each hand.","[(5, 11, 'OBJECT'), (42, 50, 'OBJECT'), (60, 67, 'OBJECT')]"
12977,"Bust of Probus, radiate, draped, right or bust of Probus, radiate, cuirassed, right or bust of Probus, helmeted, radiate, cuirassed, left, holding spear in right hand and shield in left hand or bust of Probus, radiate, wearing imperial mantle, left, holding sceptre surmounted by eagle in right hand or bust of Probus, radiate, cuirassed or wearing imperial mantle, left, with or without spear","[(0, 4, 'OBJECT'), (8, 14, 'PERSON'), (16, 23, 'OBJECT'), (42, 46, 'OBJECT'), (50, 56, 'PERSON'), (58, 65, 'OBJECT'), (87, 91, 'OBJECT'), (95, 101, 'PERSON'), (113, 120, 'OBJECT'), (147, 152, 'OBJECT'), (171, 177, 'OBJECT'), (194, 198, 'OBJECT'), (202, 208, 'PERSON'), (210, 217, 'OBJECT'), (258, 265, 'OBJECT'), (280, 285, 'ANIMAL'), (303, 307, 'OBJECT'), (311, 317, 'PERSON'), (319, 326, 'OBJECT'), (388, 393, 'OBJECT')]"
586,"Vine with five bunches of grapes, two on left, three on right, within linear square; all within incuse square.","[(0, 4, 'PLANT'), (26, 32, 'PLANT')]"
7870,Ithyphallic donkey standing left atop a tunny left.,"[(12, 18, 'ANIMAL'), (40, 45, 'ANIMAL')]"
18557,"Libertas, draped, standing left, holding pileus in extended right hand and rod in left hand over head","[(0, 8, 'PERSON'), (41, 47, 'OBJECT'), (97, 101, 'OBJECT')]"
14974,"Diana, draped, standing right, drawing arrow from quiver with right hand and holding bow in left hand; Apollo, standing left, holding laurel-branch in right hand and leaning on lyre with left hand","[(0, 5, 'PERSON'), (39, 44, 'OBJECT'), (50, 56, 'OBJECT'), (85, 88, 'OBJECT'), (103, 109, 'PERSON'), (134, 140, 'PLANT'), (141, 147, 'OBJECT'), (177, 181, 'OBJECT')]"
12331,"Bust of Lucius Verus, laureate, draped, cuirassed, right","[(0, 4, 'OBJECT'), (8, 20, 'PERSON')]"
22023,"Sol, radiate, walking or running left, raising right hand and holding whip in left hand","[(0, 3, 'PERSON'), (5, 12, 'OBJECT'), (70, 74, 'OBJECT')]"
18748,"Magnentius, draped, cuirassed, standing right, holding standard with eagle on banner in right hand and olive-branch in left hand; placing left foot on shoulder of a seated captive","[(0, 10, 'PERSON'), (55, 63, 'OBJECT'), (69, 74, 'ANIMAL'), (78, 84, 'OBJECT'), (103, 115, 'OBJECT')]"
2638,"Laureate head of Septimius Severus, right. Border of dots.","[(9, 13, 'OBJECT'), (17, 34, 'PERSON')]"
717,"Hermes standing right, wearing petasus and chlamys fixed over right shoulder, extending left hand; to right, astragalus; all within shallow incuse square.","[(0, 6, 'PERSON'), (31, 38, 'OBJECT'), (43, 50, 'OBJECT')]"
12902,"Bust of Probus, radiate, cuirassed, right or bust of Probus, helmeted, radiate, cuirassed, left, holding spear in right hand and shield in left hand or bust of Probus, radiate, wearing imperial mantle, left, holding sceptre surmounted by eagle in right hand","[(0, 4, 'OBJECT'), (8, 14, 'PERSON'), (16, 23, 'OBJECT'), (45, 49, 'OBJECT'), (53, 59, 'PERSON'), (71, 78, 'OBJECT'), (105, 110, 'OBJECT'), (129, 135, 'OBJECT'), (152, 156, 'OBJECT'), (160, 166, 'PERSON'), (168, 175, 'OBJECT'), (216, 223, 'OBJECT'), (238, 243, 'ANIMAL')]"
319,"Cybele reclining left on lion advancing right, holding uncertain object in right hand.","[(0, 6, 'PERSON'), (25, 29, 'ANIMAL'), (65, 71, 'OBJECT')]"
17579,"Hexastyle temple, containing seated statue","[(10, 16, 'OBJECT'), (36, 42, 'OBJECT')]"
4031,"Serpent with nimbate head coiling right, bent four times.","[(0, 7, 'ANIMAL'), (21, 25, 'OBJECT')]"
267,"Three Charites (or Nymphs?) standing facing; left head right, middle and right head left, wearing long garments; holding each others shoulders, left and middle holding amphora in right hand; right nymph in left hand.","[(6, 14, 'PERSON'), (19, 25, 'PERSON'), (50, 54, 'OBJECT'), (79, 83, 'OBJECT'), (103, 111, 'OBJECT'), (168, 175, 'OBJECT'), (197, 202, 'PERSON')]"
14313,"Constans, draped, cuirassed, cloak displayed, standing right, holding transverse spear in right hand and globe in left hand","[(0, 8, 'PERSON'), (29, 34, 'OBJECT'), (81, 86, 'OBJECT'), (105, 110, 'OBJECT')]"
22764,"Two Victories, winged, draped, standing before palm-tree, clasping hands","[(47, 51, 'PLANT'), (52, 56, 'PLANT')]"
22488,"Titus and Domitian riding right, pointing lances forward","[(0, 5, 'PERSON'), (10, 18, 'PERSON'), (42, 48, 'OBJECT')]"
13926,"Ceres, veiled, draped, standing front, head left, holding short lighted torch, vertical, in each hand.","[(0, 5, 'PERSON'), (39, 43, 'OBJECT'), (72, 77, 'OBJECT')]"
4378,"Emperor (Septimius Severus) in military attire standing left, holding Nike and parazonium; behind, Nike, crowning emperor, holding palm branch.","[(0, 7, 'PERSON'), (9, 26, 'PERSON'), (31, 46, 'OBJECT'), (70, 74, 'PERSON'), (79, 89, 'OBJECT'), (99, 103, 'PERSON'), (114, 121, 'PERSON'), (131, 142, 'OBJECT')]"
987,"Prow, right, with naval ram in shape of human head, acrostolium in shape of stag's head; keel ending as boar's head; on hull dolphin swimming right and two portholes; on prow hero Protesilaos standing right, wearing helmet and cuirass, holding spear in right arm, raising left arm.","[(0, 4, 'OBJECT'), (18, 27, 'OBJECT'), (46, 50, 'OBJECT'), (52, 63, 'OBJECT'), (76, 80, 'ANIMAL'), (83, 87, 'OBJECT'), (104, 108, 'ANIMAL'), (111, 115, 'OBJECT'), (125, 132, 'ANIMAL'), (170, 174, 'OBJECT'), (180, 191, 'PERSON'), (216, 222, 'OBJECT'), (227, 234, 'OBJECT'), (244, 249, 'OBJECT')]"
14249,"Concordia, draped, standing left, holding patera in extended right hand and cornucopiae in left hand","[(0, 9, 'PERSON'), (42, 48, 'OBJECT'), (76, 87, 'OBJECT')]"
11718,"Bust of Eudocia, rosette-diademed, draped, right, wearing necklace and earrings, crowned by Hand of God","[(0, 4, 'OBJECT'), (17, 24, 'OBJECT'), (58, 66, 'OBJECT'), (71, 79, 'OBJECT')]"
1367,"Emperor (Severus Alexander) in military attire riding right on horseback, wearing cuirass, fluttering paludamentum and boots, brandishing transverse spear in raised right hand towards lion running right, head left.","[(0, 7, 'PERSON'), (9, 26, 'PERSON'), (31, 46, 'OBJECT'), (63, 72, 'ANIMAL'), (82, 89, 'OBJECT'), (102, 114, 'OBJECT'), (119, 124, 'OBJECT'), (149, 154, 'OBJECT'), (184, 188, 'ANIMAL'), (204, 208, 'OBJECT')]"
23838,"Victory, winged, draped, advancing right, leading a captive by the hand and carrying a trophy on left shoulder","[(0, 7, 'PERSON'), (87, 93, 'OBJECT')]"
14832,"Cross within a wreath with base ties ..X.., spiky leaves","[(0, 5, 'OBJECT'), (15, 21, 'OBJECT'), (27, 31, 'OBJECT'), (50, 56, 'PLANT')]"
1159,Two tunnies swimming; upper left; lower right.,"[(4, 11, 'ANIMAL')]"
4161,"Emperor (Caracalla) in military attire, standing facing, head left, wearing cuirass, flattering paludamentum and boots, holding Nike on globe with laurel wreath and palm branch in right hand, resting raised left on sceptre; to left, captive, seated left, wearing Phrygian cap.","[(0, 7, 'PERSON'), (9, 18, 'PERSON'), (23, 38, 'OBJECT'), (57, 61, 'OBJECT'), (76, 83, 'OBJECT'), (96, 108, 'OBJECT'), (113, 118, 'OBJECT'), (128, 132, 'PERSON'), (136, 141, 'OBJECT'), (147, 160, 'OBJECT'), (147, 160, 'OBJECT'), (215, 222, 'OBJECT'), (272, 275, 'OBJECT')]"
24468,"Virtus, nude, advancing right, holding lowered spear in right hand and shield in left hand","[(0, 6, 'PERSON'), (47, 52, 'OBJECT'), (71, 77, 'OBJECT')]"
14187,"Concordia, draped, seated left, holding double cornucopiae in right hand","[(0, 9, 'PERSON'), (47, 58, 'OBJECT')]"
22989,VOT / XX within a wreath,"[(18, 24, 'OBJECT')]"
22681,"Trophy with shields at foot; to left, German man, seated left, with hands tied behind back; to right, German woman, seated right, propping up head with hand","[(0, 6, 'OBJECT'), (12, 19, 'OBJECT'), (45, 48, 'PERSON'), (109, 114, 'PERSON'), (142, 146, 'OBJECT')]"
10468,"Apollo, nude except for cloak draped over left arm, standing left, holding laurel-branch in right hand and mantle in left hand","[(0, 6, 'PERSON'), (24, 29, 'OBJECT'), (75, 81, 'PLANT'), (82, 88, 'OBJECT')]"
24265,"Victory, winged, draped, standing right, supporting long jeweled cross; eight-pointed star in right field","[(0, 7, 'PERSON'), (65, 70, 'OBJECT'), (86, 90, 'OBJECT')]"
17196,"Head of Nero, laureate, right","[(0, 4, 'OBJECT'), (8, 12, 'PERSON')]"
5184,"Club, above quiver with arrow, below ear of corn.","[(0, 4, 'OBJECT'), (12, 18, 'OBJECT'), (24, 29, 'OBJECT'), (37, 40, 'PLANT'), (44, 48, 'PLANT')]"
5075,Legend around pellet within linear border.,"[(14, 20, 'OBJECT')]"
6789,"Telesphorus standing facing, wearing hooded mantle; holding bunch of grapes.","[(0, 11, 'PERSON'), (69, 75, 'PLANT')]"
15080,"Domed tetrastyle temple; within, figure standing, left holding patera in right and staff in left","[(17, 23, 'OBJECT'), (33, 39, 'PERSON'), (63, 69, 'OBJECT'), (83, 88, 'OBJECT')]"
6825,"Bearded Heracles standing right, lion skin over left shoulder, resting right hand on club, holding apples of the Hesperides in left hand.","[(8, 16, 'PERSON'), (33, 42, 'OBJECT'), (85, 89, 'OBJECT'), (99, 105, 'PLANT')]"
194,"Athlete standing facing, head left, holding three apples? in right hand and discus in the left hand.","[(0, 7, 'PERSON'), (25, 29, 'OBJECT'), (50, 56, 'PLANT'), (76, 82, 'OBJECT')]"
13245,"Bust of Theodosius II, helmeted, pearl-diademed, cuirassed, facing front, holding spear in right hand behind head and shield decorated with Victory standing left with two captives","[(0, 4, 'OBJECT'), (8, 21, 'PERSON'), (33, 38, 'OBJECT'), (82, 87, 'OBJECT'), (109, 113, 'OBJECT'), (118, 124, 'OBJECT'), (140, 147, 'PERSON')]"
14396,"Constantine I, draped, cuirassed, standing front, head right, holding transverse spear in right hand and globe in left hand; on either side, seated captive","[(0, 13, 'PERSON'), (50, 54, 'OBJECT'), (81, 86, 'OBJECT'), (105, 110, 'OBJECT')]"
6570,"Oak wreath, bound at bottom.","[(0, 10, 'OBJECT')]"
11820,"Bust of Galeria Valeria, radiate, draped, right","[(0, 4, 'OBJECT'), (8, 23, 'PERSON'), (25, 32, 'OBJECT')]"
18219,"Jupiter, standing left, holding thunderbolt in right hand and sceptre in left hand; at his feet, Quintillus","[(0, 7, 'PERSON'), (32, 43, 'OBJECT'), (62, 69, 'OBJECT'), (97, 107, 'PERSON')]"
8140,"Nike and Tyche; to l., Nike advancing, r., holding palm-branch and wreath; to r., Tyche standing, l., wearing kalathos, holding rudder and cornucopia","[(0, 4, 'PERSON'), (9, 14, 'PERSON'), (23, 27, 'PERSON'), (51, 55, 'PLANT'), (56, 62, 'OBJECT'), (67, 73, 'OBJECT'), (82, 87, 'PERSON'), (110, 118, 'OBJECT'), (128, 134, 'OBJECT'), (139, 149, 'OBJECT')]"
19974,"Pax, draped, walking left, holding olive-branch in right hand and vertical sceptre in left hand","[(0, 3, 'PERSON'), (35, 47, 'OBJECT'), (75, 82, 'OBJECT')]"
21046,"Roma, helmeted, in military dress, seated left on cuirass, holding Victory in right hand and resting left on parazonium; two shields behind","[(0, 4, 'PERSON'), (50, 57, 'OBJECT'), (67, 74, 'PERSON'), (109, 119, 'OBJECT'), (125, 132, 'OBJECT')]"
12139,"Bust of Honorius, bearded, pearl-diademed, draped, cuirassed, right","[(0, 4, 'OBJECT'), (8, 16, 'PERSON'), (27, 32, 'OBJECT')]"
6889,"Emperor (Caracalla) in military attire standing left, wearing cuirass, paludamentum and boots, holding Nike, standing right, and sceptre.","[(0, 7, 'PERSON'), (9, 18, 'PERSON'), (23, 38, 'OBJECT'), (62, 69, 'OBJECT'), (71, 83, 'OBJECT'), (88, 93, 'OBJECT'), (103, 107, 'PERSON'), (129, 136, 'OBJECT')]"
13009,"Bust of Probus, radiate, draped, right or bust of Probus, radiate, draped, cuirassed, right, sometimes holding spear or bust of Probus, radiate, cuirassed, right or bust of Probus, radiate, wearing imperial mantle, left, holding sceptre surmounted by eagle in right hand, sometimes holding spear instead of sceptre","[(0, 4, 'OBJECT'), (8, 14, 'PERSON'), (16, 23, 'OBJECT'), (42, 46, 'OBJECT'), (50, 56, 'PERSON'), (58, 65, 'OBJECT'), (111, 116, 'OBJECT'), (120, 124, 'OBJECT'), (128, 134, 'PERSON'), (136, 143, 'OBJECT'), (165, 169, 'OBJECT'), (173, 179, 'PERSON'), (181, 188, 'OBJECT'), (229, 236, 'OBJECT'), (251, 256, 'ANIMAL'), (290, 295, 'OBJECT'), (307, 314, 'OBJECT')]"
11802,"Bust of Galba, laureate and draped, left","[(0, 4, 'OBJECT')]"
